!Year  days-1950     R_AU      Phi    Theta V(km/s)  NR2(#/cc) TR-.6(K)     E/W     N/S    N(#/cc)     T(K)
 1973  8423.0833  3.50198  -63.947   -1.499 406.177  10.726999  13554.2   2.395   0.963   0.874682  28751.7
 1973  8423.1250  3.50225  -63.943   -1.499 408.300  11.248482  12717.2   0.106   0.842   0.917063  26977.4
 1973  8423.1667  3.50252  -63.938   -1.499 403.037  10.193475  10192.0  -0.038   0.719   0.830923  21621.5
 1973  8423.7083  3.50602  -63.882   -1.497 398.474   6.914237  12029.4   0.290  -0.135   0.562491  25534.8
 1973  8423.7917  3.50656  -63.873   -1.497 396.720   6.211447   9897.2   0.433  -0.761   0.505162  21010.8
 1973  8423.9167  3.50737  -63.860   -1.497 399.642   9.723076  17136.4  -2.590   0.248   0.790390  36383.8
 1973  8423.9583  3.50764  -63.856   -1.497 409.813   7.116792  13433.0  -0.972  -2.322   0.578436  28522.1
 1973  8424.0000  3.50790  -63.851   -1.496 404.104   8.202999  12875.8  -0.809  -1.044   0.666618  27340.2
 1973  8424.0417  3.50817  -63.847   -1.496 410.882   8.722884  13871.7  -0.325  -1.666   0.708758  29456.4
 1973  8424.0833  3.50844  -63.843   -1.496 399.901   7.786003  14767.8  -1.566  -0.439   0.632537  31360.6
 1973  8424.1250  3.50871  -63.838   -1.496 406.921   6.456124  11329.9  -0.093  -1.580   0.524417  24061.1
 1973  8424.1667  3.50898  -63.834   -1.496 419.571   6.692462  11668.2  -1.519  -0.440   0.543531  24780.6
 1973  8424.2083  3.50925  -63.830   -1.496 406.091   7.018968  12570.2  -0.379  -2.117   0.569961  26697.4
 1973  8424.2917  3.50979  -63.821   -1.496 408.603   6.444102  14078.5  -0.773  -1.448   0.523120  29903.6
 1973  8424.4167  3.51059  -63.808   -1.495 404.905   6.342688  11986.3   0.001  -2.577   0.514651  25463.2
 1973  8424.4583  3.51086  -63.804   -1.495 404.962   5.808557  10993.8   0.051  -2.182   0.471239  23355.8
 1973  8424.5000  3.51113  -63.799   -1.495 404.090   6.242370  12221.6  -0.261  -2.433   0.506356  25965.5
 1973  8424.5417  3.51140  -63.795   -1.495 401.515   7.263010  11367.9  -1.719  -1.353   0.589056  24152.8
 1973  8424.6250  3.51194  -63.786   -1.495 404.927   5.840138   9660.1  -0.627  -3.153   0.473511  20526.2
 1973  8424.8750  3.51355  -63.760   -1.494 413.400   5.716536   8207.6   0.945  -2.018   0.463064  17444.8
 1973  8424.9167  3.51382  -63.756   -1.494 416.015   6.107784   7491.3   0.918  -2.165   0.494681  15923.0
 1973  8424.9583  3.51409  -63.752   -1.494 419.714   5.925216   7901.0   0.924  -2.254   0.479821  16794.6
 1973  8425.0000  3.51436  -63.747   -1.494 417.345   6.053261   8462.4   1.144  -2.686   0.490115  17988.8
 1973  8425.0417  3.51462  -63.743   -1.494 420.741   6.940952   8250.4   0.017  -3.910   0.561903  17538.8
 1973  8425.0833  3.51489  -63.739   -1.494 422.092   6.295453   7451.9   0.260  -2.547   0.509569  15842.1
 1973  8425.1250  3.51516  -63.734   -1.493 413.480   3.554341   8538.2   0.523  -1.457   0.287653  18152.3
 1973  8425.1667  3.51543  -63.730   -1.493 415.851   4.435977  13278.9   0.004  -1.031   0.358949  28232.4
 1973  8425.2083  3.51570  -63.726   -1.493 415.235   3.615756   8029.3   0.178  -2.463   0.292534  17072.1
 1973  8425.2500  3.51596  -63.721   -1.493 425.245   3.496631   8618.2   0.385  -2.043   0.282853  18325.0
 1973  8425.2917  3.51623  -63.717   -1.493 422.945   4.273853   8141.7   0.373  -3.137   0.345672  17312.6
 1973  8425.3333  3.51650  -63.713   -1.493 415.627   3.256962   8503.1   0.681  -2.324   0.263385  18081.8
 1973  8425.3750  3.51677  -63.708   -1.493 417.188   3.701928   8275.8   0.195  -2.532   0.299323  17599.3
 1973  8425.5000  3.51757  -63.695   -1.492 420.585   8.180963   9386.7  -1.157  -3.399   0.661177  19964.5
 1973  8425.5833  3.51811  -63.687   -1.492 420.211   4.285611   8025.5  -0.806  -3.287   0.346253  17070.9
 1973  8425.6667  3.51865  -63.678   -1.492 417.526   4.204859   8029.6   0.805  -3.421   0.339625  17081.2
 1973  8425.7083  3.51892  -63.674   -1.492 417.116   3.511285   7457.8   1.416  -3.577   0.283562  15865.6
 1973  8425.7500  3.51919  -63.669   -1.492 411.888   3.580791   9246.9   0.783  -4.332   0.289131  19672.5
 1973  8425.8333  3.51972  -63.661   -1.492 408.760   5.093027  11410.2   0.451  -5.042   0.411111  24277.1
 1973  8425.8750  3.51999  -63.656   -1.491 408.458   5.232712  10622.9   0.570  -5.058   0.422322  22603.1
 1973  8425.9167  3.52026  -63.652   -1.491 408.496   5.920734  10510.6   0.507  -5.027   0.477778  22365.2
 1973  8425.9583  3.52053  -63.648   -1.491 407.107   4.764857   8479.1   0.363  -4.199   0.384445  18043.3
 1973  8426.0000  3.52080  -63.644   -1.491 406.558   4.037914   6970.1   0.563  -4.639   0.325743  14832.8
 1973  8426.0417  3.52106  -63.639   -1.491 406.131   4.000515   7099.5   0.155  -4.694   0.322677  15108.9
 1973  8426.1250  3.52160  -63.631   -1.491 402.119   3.518040   5758.3   0.665  -4.638   0.283675  12255.6
